Blank Column,Id,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Download,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive_Location,Library,Call_Number,Extra,Notes,Cover,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
,76CPZYLI,document,1824,,"DOCUMENTO 9904. CARTA DEL LIBERTADOR PARA EL GENERAL FRANCISCO DE PAULA SANTANDER, FECHADA EN CHANCAY EL 10 DE NOVIEMBRE DE 1824, EN LA CUAL LE INFORMA ACERCA DE LA VICTORIA DE LOS REPUBLICANOS EN JUNÍN EL 6 DE AGOSTO. TAMBIÉN LE TRATA VARIOS ASUNTOS.*",,,,,https://archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=8398,"1) En la transcripción la frase se encuentra en bastardilla. 2) En el Archivo de Santander cambia la frase: """"haber enviado más tropas a Guayaquil"""". Tomo XII, p. 1 10. 3) Se refiere a Tomás Charles Wrigth. 4) La fuente presenta ambas palabras en bastardillas. 5) La fuente presenta ambas palabras en bastardillas. 6) La fuente presenta la palabra en bastardillas.",1824-11-10,2026-02-06 22:18:17,2026-02-18 20:24:45,2026-02-06 22:11:23,,,,,,,,,,,,,,,,,,,,,,"<div data-schema-version=""9""><p>Chancay, 10 de noviembre de 1824.</p> <p>A Su Excelencia el General Francisco de P. Santander.</p> <p>Mi querido general:</p> <p>He vuelto de mi campaña con demasiada fortuna; pero sin un suceso decisivo por falta de un número suficiente de tropas [ 1 ]. Por no repetir a Ud. es­to, que tantas veces he dicho y que tanto ha molestado a Ud., es que no he es­crito en muchos meses; pues yo sabia que no adelantaba nada y ambos nos molestábamos inútilmente.</p> <p>Siento tener que responder a las cartas de Ud. en dos palabras. La primera, que yo no he pretendido que Ud. viole la constitución, y lo segundo que Ud. podía haber enviado tropas a Guayaquil [ 2 ] y al Istmo sin haber violado la constitución. No soy más largo sobre esta materia porque ella es tan extraordi­nariamente inútil, como extraordinariamente desagradable, no pudiéndose lo­grar efectos retroactivos, y no mereciendo nuestra sagrada amistad que se le injurie. Creo que, por el bien de nuestro reposo mutuo, debemos ahogar en el olvido todo lo pasado. Vamos al caso: al caso del día.</p> <p>El enemigo no quiso dar una batalla en Junín, porque llevamos 1.000 hombres más que él, y, con una precipitación sin igual, se retiró hasta el Cuz­co, perdiendo en su marcha 3 ó 4.000 hombres. Sus tropas marchan como ga­mos. Las nuestras son como perezas: por lo mismo, no hemos podido darles alcance. Además ellos iban a reunirse con el ejército del Sur que manda Valdés, en tanto que nosotros no esperábamos auxilio de ninguna parte. Así nues­tra marcha se ha hecho con mucha lentitud pero con infinita comodidad: nuestro ejército se ha conservado intacto sin perder un hombre.</p> <p>Los enemigos se han reunido en el Cuzco, tras del Apurímac que tiene soberbias posiciones. Su fuerza es superior a la nuestra, porque ellos contaban el día de Junín más de 14.000 hombres en todo el país, sin contar a Olañeta, mientras que nosotros apenas teníamos la mitad y conservamos casi por mila­gro en un estado magnífico.</p> <p>Hemos libertado más de veinte provincias sin tirar un solo fusilazo, la mitad del Cuzco está por nosotros, la otra mitad por ellos, y el Apurímac nos sirve a ambos de barrera, solamente la provincia de Arequipa está enteramente por ellos. La de Puna la ocupa Olañeta, que ha tenido algunos encuentros con Valdés en el Potosí; Olañeta es enemigo de los españoles; pero aun no se ha decidido por la independencia. Yo he empleado todo por atraerlo; pero todavía sin suceso. Me parece, sin embargo, que es tan patriota como yo.</p> <p>El general Sucre ha quedado mandando el ejército con órdenes de observar el enemigo de cerca, y de aprovechar las ventajas que le ofrezca. El hará esta especie de guerra maravillosamente bien, porque está autorizado para to­do, aunque muy recomendado de tener prudencia hasta que yo le lleve los nue­vos refuerzos que nos vienen de Colombia. Estos refuerzos los espero en el resto del año y servirán para la próxima campaña a mediados del año que vie­ne. Dios nos deje en paz mientras tanto para que podamos gozar de dichos re­fuerzos, pues algo puede suceder en el ínterin, que nos prive de las ventajas adquiridas. Este temor no deja de inquietarme aunque sin fundamento.</p> <p>Todavía no sé que hayan llegado a Guayaquil los refuerzos que han venido al Istmo, mas se esperaban allí en todo octubre 4.000 hombres que habían llegado al Istmo en septiembre con Valero y Monagas.</p> <p>El Asia con el Aquiles y tres buques de guerra más han tenido un combate con la Prueba, el Chimborazo y tres buques más de Colombia y el Perú, el 7 del mes pasado. No hubo nada de importancia, porque la Pichincha, se portó muy mal y Guise no pudo hacer nada por el mal estado de la Prueba: los enemigos son tan cobardes como siempre y por eso no nos destruyeron. La Prueba y el Chimborazo se han ido a reparar a Guayaquil. Wrigth [ 3 ] se portó muy bien, y Guise mejor que nadie, según dicen los marinos extranjeros que vieron el combate enfrente del Callao. La escuadrilla española ha salido al mar, dicen que con el objeto de ir al Sur. ¡Ojala que así sea! Yo temo que se vayan al Norte y dispersen nuestros convoyes, y en este caso los refuerzos ten­drán un fin muy desastrado y en lugar de servimos contribuirán a nuestra des­trucción. Desde luego que yo sepa esta noticia, haré atacar al enemigo a la desesperada para que no aprovechen de su ventaja. Lo mismo será en el caso de que vengan refuerzos de España como se asegura por todas partes. Los buques franceses están godos, sirviéndoles como propios. Los americanos e in­gleses son nuestros amigos, pero neutros: la cuenta no es igual. Siempre los tiranos se han ligado y los libres jamás. ¡Desgraciada condición humana.</p> <p>Los chilenos prometen mucho y no hacen nada. Sin embargo, dicen que saldrán en este mes al mar con cinco buques de guerra a reunirse a nosotros. Hasta ahora Chile no ha hecho más que engañarnos sin servirnos con un clavo: su con­ducta es digna de Guinea.</p> <p>El coronel Urdaneta, con 2.000 malos hombres, entró el tres de este mes en Lima, y con menos de 300 hombres fue derrotado. Yo llegué al otro día y estoy organizando una división para tomar a Lima y bloquear el Callao; en to­do este mes estará corriente y entraré en Lima. He fusilado cuatro oficiales de los más cobardes para animar a los otros. He venido a la costa por los siguien­tes motivos: primero, a recibir el empréstito de Londres; segundo, a dar direc­ción y protección a la escuadra; tercero, a recibir los refuerzos de Colombia; cuarto, a poner sitio al Callao y quinto, a organizar el gobierno en la capital. Mientras tanto pasa el invierno y entramos en nueva campaña el año que viene.</p> <p>Las noticias que tengo de Colombia son muy satisfactorias. La constitución es la reina de sus hijos. Por lo mismo me han quitado mis derechos co­lombianos los señores del senado, de lo que me he alegrado infinito, porque me desprende de Colombia y me quita toda la responsabilidad colombiana. Ud. me aconseja que muestre moderación por el favor que me ha hecho el se­nado: mi respuesta es que para lo único que tengo que mostrar moderación es para no repetir de nuevo mi renuncia de presidente titular [ 4 ], que es cuanto me queda de mi madre patria. Ruego a Ud. que presente mi anterior renuncia al Congreso y voy a escribir a todo el mundo, acusando a Ud. de que la ha ocul­tado contra mi voluntad. Al presidente del senado voy a escribirle que la pida a Ud., si no la presenta. No la repito ahora porque quiero que sea la misma re­nuncia del año pasado, a fin de que nadie crea que es efecto de resentimiento, por la bondad con que me ha tratado la sabiduría del senado, a instancia de mi querido amigo el poder ejecutivo.</p> <p>En todo esto yo no he sentido sino el motivo de la ley. En lugar de darme las gracias por mis servicios se quejan de mis facultades; facultades [ 4 ] que no he pe­dido y facultades [ 6 ] que he renunciado junto con la presidencia el año pasado. Por otra parte, estas facultades tenían inconvenientes para mí, y no para el poder ejecu­tivo, puesto que la mayor parte de ellas se cometen de nuevo al gobierno.</p> <p>Sé, por todo el mundo, que Páez y todos los agentes del gobierno están muy sumisos a la ley y a la autoridad de Ud.: es mucha dicha para el bien de la patria. Sin esta sumisión Colombia sería Buenos Aires.</p> <p>También he sabido las gracias del señor Mérida; quiera Dios que este hombre no cumpla mi profecía.</p> <p>Concluiré mi carta, mi querido general, diciendo a Ud. que yo no tengo de Colombia más que la escarapela y el corazón; que terminada la guerra del Perú, me voy de América; que no pienso volver más a Colombia y que Ud. inste al senado para que nombre un nuevo presidente; para que el pueblo no piense en mí en las próximas elecciones. Así la elección del pueblo será más acertada, y ella deberá recaer en uno de aquellos jefes que mejor haya servido a la república y más consa­gración hayan mostrado a sus leyes. Por mi parte, confieso muy sinceramente que, acostumbrado a mandar como militar, nunca podré acertar a llenar una carrera ci­vil. Por supuesto, que terminada la guerra no hay poder bastante en la tierra para hacerme mandar a nadie: este sentimiento es en mí muy antiguo, y cada día se re­nueva.</p> <p>Adiós, mi querido general, reciba Ud. el corazón de su amigo.</p> <p>[BOLÍVAR]</p> <p>P.D.: Se me olvidaba decir a Ud. que he entregado el mando del ejército de Colombia a Sucre y que se acabó la secretaría general que emanaba de mi co­misión en el Sur. Al coronel Heres le he encargado del ministerio de guerra del Perú para que se entienda con los negocios militares, y el ministro Carrión de relaciones exteriores se entenderá con ese gobierno. El servicio se hará poco más o menos como antes pero con menos rapidez; porque estos señores no son del temple de los colombianos.</p> <p>El general Castillo me ha ofrecido que me mandará todo lo que yo le pida, y yo le estoy muy agradecido por sus servicios y lo bien que lo ha hecho. El general Salom está para venir a acompañarme. Por cierto, me ayudará bas­tante a dirigir el sitio del Callao o a llevar al Cuzco los refuerzos de Colombia. Es un tesoro este general.</p> <p>Ya Ud. sabrá la pérdida de la Santander. En todo sentido es una desgracia.</p> <p>Por acá se ha dicho que Iturbide ha sido fusilado en Soto la Marina: me alegraré mucho porque debía causar una nueva revolución en México, pues esta en guerra civil con Guadalajara.</p> <p>* De un impreso moderno: Bolívar, Simón, Obras Completas, Tomo II, pp. 38-41</p> </div>",C:\Users\eduar\Zotero\storage\T4NGC7D5\documento.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JGQW73ZK,document,1820,,"DOCUMENTO 4161 CARTA DE BOLÍVAR PARA EL GENERAL SANTANDER, FECHA­DA EN PAMPLONA EL 7 DE ABRIL DE 1820, EN LA CUAL LE ANUNCIA RECIBO DE UNA CARTA SUYA, Y APROVECHA PARA HACER OBJECIO­NES, CON CLARIDAD Y FIRMEZA, A CIERTOS CONCEPTOS DE SANTAN­DER.*",,,,,https://www.archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=6206,,1820-04-07,2026-02-06 22:18:17,2026-02-18 20:39:58,2026-02-04 08:44:34,,,,,,,,,,,,,,es,,,Archivo del Libertador,15) Período (03ENE AL 15JUN 1820) Correspondencia Oficial,,,,"<div data-schema-version=""9""><p>(Pamplona, 7 de abril de  1820). A S.E. el General F. de P. Santander. Mi querido General: Anoche he recibido la apreciable carta de Vd. de 31 de marzo, y ya he dado las órdenes para que Ortega quede mandando en Tunja, y que Lara tome el mando de su batallón en Capita­nejo. También he dado la orden para que el cura de Samacá vuelva a su curato. Con esto pensaba terminar esta carta, pero hallo en mi conciencia que soy deudor a Vd. de todas las verdades y aun clari­dades que usa tanto en sus oficios como en sus cartas particulares. Debo a Vd. el lenguaje más ingenuo que se puede tener entre dos hermanos los más íntimos amigos. Vd. me dice cuán­to le ocurre y cómo le ocurre, por consiguiente, voy a hacer uso del derecho que Vd. me da: 1º Me alegro que Ortega lleve los veinte y cuatro mil pesos, porque ya Páez estará furioso conmigo de resultas de haberle dicho cuantas verdades y claridades se le pueden decir a un hombre, y más vale el ejército de Apure que veinte y cuatro mil pesos. 2° Los fusiles de Chile pueden venir antes que los de Guayana; pero jamás en Chile quedarán desarmados por mandar sus fusiles a otra parte, como se ha hecho en Guayana; pues debe Vd. saber que por allá no han quedado más que mil y pico de fusiles en el ejército de Páez. Si no han venido los fusiles es porque no se han conseguido, y no porque se han quedado con el dinero, como lo hizo Duran. 3º No fue por el Comandante de Calabozo, sino por la conducta de nuestras tropas que aquel pueblo continuó siendo godo: sólo los españoles podrían quejarse de Lara, como los de Santafé de Vd. 4º El defecto de criticar no es el que más me molesta, por­que es muy común, y algunas veces es con justicia. Vd. hace con Lara lo que Vd. teme que haga Lara en medio de la amis­tad. 5º La amenaza, o por lo menos el recuerdo de la responsa­bilidad efectiva, no es cosa que me intimida, porque yo tengo formado este cálculo: si triunfamos estoy resuelto a seguir el ejemplo de Sila, y sin duda me agradecerán la libertad los co­lombianos, como se la agradecieron a Sila los romanos. Si somos batidos no habrá ni patria ni tribunal, y si muero, respondo con la vida. 6° La observación sobre el parque y la provincia de Tunja, a primer vista es fina; después la encuentro superficial: porque yo no he dicho que Lara sólo sirve para sacar el parque. No sé si me equivoco en esto, como suelo equivocarme y suelen de­círmelo. 7° El cura de Samacá y todos los godos quedarán en la Nue­va Granada; y avise con tiempo para no enviarlos a Venezuela, donde ningún bien van a hacer; y adonde los mando sólo por un exceso de mi patriotismo; pues sufro más en oír los clamo­res de los interesados que si sufriera un cólico. Por otra parte, me hago odioso en un país, donde nada es tan fácil como odiar a un venezolano. Con estas cosas termino mi larga respuesta; añadiendo sola­mente que si Vd. encuentra por allá un buen Gobernador para Tunja, mándemelo para que venga Ortega a servir en su ba­tallón. Soy como siempre su mejor amigo. BOLÍVAR * De un impreso moderno. Obras Completas de Bolívar, vol. I; págs. 419-420.</p></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IUC2WZHS,document,1820,,"DOCUMENTO 4166 CARTA DE BOLÍVAR PARA EL GENERAL SANTANDER, FECHADA EN VILLA DEL ROSARIO EL 10 DE ABRIL DE 1820: DIGRESIONES FA­VORABLES Y DESFAVORABLES EN TORNO A LA MARCHA DE LA CAMPAÑA*",,,,,https://www.archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=6257,,1820-04-10,2026-02-06 22:18:17,2026-02-18 20:39:58,2026-02-04 08:44:37,,,,,,,,,,,,,,es,,,Archivo del Libertador,15) Período (03ENE AL 15JUN 1820) Correspondencia Oficial,,,,"<div data-schema-version=""9""><p>Villa del Rosario, 10 de abril de 1820. A S.E. el General F. de P. Santander. Querido General: Ayer he recibido correspondencia de Venezuela muy atrasada, que trajo el pesado Coronel Montesdeoca. Por ella me he lle­nado de desengaños, y me he vuelto a llenar de esperanzas. No han llegado los fusiles, pero espero que lleguen de alguna parte. No se ha conseguido nada en Inglaterra, pero espero algo en nuestro favor. Los americanos son nuestros, pero espero aún algo favorable. La expedición irlandesa no se ha hecho aún, pero espero que se haga pronto. El ejército de infantería de Páez es muy pequeño, pero espero que se aumente con los en­fermos, si no se mueren todos. No sé qué hacer en el estado de indefensión en que nos hallamos y entrando el invierno, pero espero hacer alguna operación, a pesar de todo: ignoro aún cuál será. De aquí pido a Vd. sus consejos, por si llegan a tiempo. Aquí viene bien decirme cuanto Vd. quiera, con la última franqueza; porque mi incertidumbre es tal que me des­velo todas las noches sin poder fijarme en una resolución. Mucho temo un descalabro en circunstancias en que se pue­de esperar algo de la diplomacia. Mucho temo también arruinar a Cundinamarca con una prolongada defensiva, y los gastos de un ejército inmenso. Temo el hambre, la peste, la pobreza, el fastidio de los pueblos y el descontento de las tropas en la inacción. Pero si nos baten sin tener armas ¿con qué reparar nuestras pérdidas? ¿qué hacemos? Hasta ahora a lo que más me inclino es a comprometer a principios de junio el ejército de Páez, y a amenazar yo por el Occidente con la Guardia, sin comprometerla. Pero no sé si vaya a revistar antes el ejército de Apure. En este punto tengo también mis dudas, porque temo no poder volver después ni por San Camilo, ni por Casanare; pues el invierno está en casa y todo se vuelve un mar. Pero sin ver las tropas de Páez ni saber su verdadero estado ¿cómo podré yo disponer de ellas? Esta es la carta de los peros. Soy de Vd. su afmo. amigo de corazón. BOLIVAR *    De un impreso moderno. Obras Completas de Bolívar, tomo I, págs. 420-421.</p></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FMMK8F8Y,document,1820,,"DOCUMENTO 4177 CARTA DE BOLÍVAR PARA EL GENERAL F. DE P. SANTAN­DER, FECHADA EN SAN CRISTÓBAL EL 14 DE ABRIL DE 1820, EN LA CUAL EXPRESA LAS RAZONES QUE ABRIGA PARA RESOLVERSE A ADOP­TAR LA DEFENSIVA CON RESPECTO A VENEZUELA, Y LA OFENSIVA PARA CUNDINAMARCA.*",,,,,https://www.archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=6337,,1820-04-14,2026-02-06 22:18:17,2026-02-18 20:39:58,2026-02-04 08:44:34,,,,,,,,,,,,,,es,,,Archivo del Libertador,15) Período (03ENE AL 15JUN 1820) Correspondencia Oficial,,,,"<div data-schema-version=""9""><p>San Cristóbal, 14 de abril de 1820. A S.E. el General F. de P. Santander. Querido General: Al fin me he decidido por la prudencia. Me he resuelto a adoptar la defensiva con respecto a Venezuela y la ofensiva en Cundinamarca. Las razones que tengo para esta resolución, son las siguien­tes: primera, dejamos desarmado todo el país, llevando contra Morillo todos nuestros veteranos: si triunfamos tomamos a Caracas, pero si somos derrotados perdemos a Cundinamarca y Venezuela. Luego vamos a exponer una cantidad mayor contra otra menor en igualdad de riesgo: esto es antimilitar y antipolítico; segunda, mientras pasamos el invierno, puede suceder la toma de Lima, o la declaratoria de los americanos en nuestro favor, o el principio de negociaciones diplomáticas. Así, sin comprometer nuestra suerte podemos asegurarla; ter­cera, retardando las operaciones podemos levantar 10.000 hom­bres veteranos para entrar en campaña, y dejar disciplinados 4.000 milicianos en reserva y custodia de Cundinamarca; cuar­ta, obrando fuertemente contra Maracaibo y Quito nos ha­cemos a la vez de recursos externos y pecuniarios; quinta y última, las tropas de Maracaibo podrán obrar por donde quiera muy aumentadas, y muy bien equipadas y las de Quito podrán unirse con las del Perú para formar una masa indestructible. Para conseguir tan importantes objetivos necesitamos, sin duda, de nuevos sacrificios, pero aseguramos, por este medio, el fruto de todos ellos y la suerte de Colombia. Con treinta mil pesos, mensuales que Vd. envíe a mi Cuartel General, desde mayo hasta octubre, hago frente a todos los gas­tos del ejército, y mantengo con ellos nuestros 3.500 vetera­nos; y con los productos de las otras provincias se mantendrán sus respectivos batallones. Supongo que se acuñen cien mil pe­sos en la casa de moneda; con la macuquina que allí teníamos y con trece mil pesos mensuales que nos suministren las salinas queda todo pagado. Espero de Inglaterra armas, vestidos y equipos, por lo menos para 10.000 hombres, que serán los que entrarán en cam­paña. El General Urdaneta ha ido a Apure a buscar 1.000 vetera­nos; ya 400 están en Guasdualito con Heras. Traerá además dos mil reses y todo el convoy de armas, municiones y vestidos que conduce Gómez, que estará ya en Guasdualito, según me asegura Machado, que acaba de llegar. Lara, con el batallón Vargas bien armado, equipado y comunicado, marchará en los últimos días de este mes para Ocaña a reunirse al Coronel Carmena y continuar juntos a cooperar con Montilla a la toma de Maracaibo, o a tomar solos aquella ciudad. Este cuerpo llevará 800 hombres: pero necesita de la cooperativa activa y eficaz del batallón de Mariquita, que debe volar en su auxilio por el Magdalena. Sobre esto hablaré en otra oportunidad. La venida de los 3.000 esclavos del Sur es indispensable para aumentar nuestros cuerpos veteranos, porque la gente de tierra fría se muere toda en Venezuela, como dolorosamente lo hemos experimentado. Estoy resuelto a no llevar uno solo de este país. A estas consideraciones no hay otra que oponerme, sino la de que pueden llegar de España una o dos expediciones, más o menos fuertes en el ínterin. Pero yo sé que en este caso no se hace más que matar españoles en lugar de americanos, porque jamás el ejército se aumenta mucho por falta de recursos y de medios, y, al fin, todos los godos son iguales. Adiós. BOLÍVAR *    De un  impreso  moderno.  Obras  Completas de  Bolívar,  vol. I. págs. 421-422.</p></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QFNGE588,document,1820,,"DOCUMENTO 4181 CARTA DE BOLÍVAR PARA EL GENERAL SANTANDER, FECHA­DA EN SAN CRISTÓBAL EL 18 DE ABRIL DE 1820, CONTESTÁNDOLE CO­RRESPONDENCIA SUYA. HACE REFERENCIAS ELOGIOSAS DE VARIOS PATRIOTAS, ESPECIALMENTE DE RONDÓN Y RANGEL, Y EMITE OBSERVACIONES DE CARÁCTER GENERAL.*",,,,,https://www.archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=6371,"1) Miguel Cegarra, procer militar trujillano, nacido en Burbusay. Ver nota 5, documento 1356, volumen IX y nota 3 en docu­mento  2.000,  volumen XII  de  esta  colección. 2) Ramón Nonato Pérez. Véase nota 12, documento 1867, vo­lumen X de esta colección. 3) Debe referirse  al General  Manuel Piar.  Ver nota 3,  docu­mento 293, volumen V de esta colección. 4) General Juan José Rondón, ya descrito anteriormente en nota 3, documento 2233.",1820-04-18,2026-02-06 22:18:17,2026-02-18 20:39:58,2026-02-04 08:44:40,,,,,,,,,,,,,,es,,,Archivo del Libertador,15) Período (03ENE AL 15JUN 1820) Correspondencia Oficial,,,,"<div data-schema-version=""9""><p>Cuartel General de San Cristóbal, a 18 de abril de 1820. Mi querido General: He recibido anoche la carta que me trajo el Coronel Ortega, que ha salido mucho más bien despachado que lo que yo es­peraba. Me alegro mucho que usted haya ofrecido diez mil pesos más al Apure, sin duda que usted contaba con que en dos meses habría más patria que cumpliese por usted o no habría ejército a quién cumplir; de todos modos la oferta consuela. A Rangel le he escrito en el tono más fuerte sobre lo que usted me dice de él: veremos sus excusas. A propósito de ganados: se están comprando y se han com­prado cuantos han venido, porque generalmente sale la tercera o cuarta parte del que entra en la montaña. Cegarra  [ 1 ] que aca­ba de llegar, me asegura haber remitido tres mil setecientas reses, y no han llegado más que mil y pico. Ha dejado en la boca del monte 1.200 reses empotreradas porque no pueden entrar ahora por su mal estado: quinientas iban a entrar y mil trae Rangel; de todas estas llegarán trescientas o cuatrocientas. Rangel se queja de que no hay caballos. Los de Casanare se desertan todos llevándose los caballos mejores y dejaron per­der una inmensa cantidad de ganados que les habían confiado. De eso no se quejarán. No hemos necesitado de Nonato [ 2 ] ni de Piar  [ 3 ], pero sin Ron­dón  [ 4 ], que vale más que aquéllos, yo no sé lo que hubiera sido en Vargas. Es necesario ser justos: sin el valor de Piar la Repú­blica no contara tantas victorias: sin el valor de Rangel y de sus compañeros, no vivirían muchos ilustres patriotas. Ahora mismo, con sus defectos, Rangel nos está sirviendo y pronto nos servirá mucho más. Usted se ha equivocado, me parece, confundiendo la libertad de los esclavos con la leva de esclavos para el servicio. Ya contesté su oficio sobre este particular, y reitero mi demanda de los tres mil jóvenes del Sur. Yo no me incomodo con lo que usted llama sus imperti­nencias, porque sin duda es una prueba de la amistad de usted hacia mí; pero sí deseo que tenga usted razón en sus obser­vaciones. En esta ocasión ha sacado usted la cuestión de su juicio, y no por eso deseo que quede usted de autómata. Sepa usted que me ha gustado mucho el chiste de los bogo­tanos sobre nuestro pastor: es muy salado y me ha hecho reír mucho sin que me pusiese de mal humor la carta de usted, como lo temía sin fundamento. Sobre los diputados al Congreso de Colombia, pueden creer los de Cundinamarca que los privan con malicia de una parte de sus representantes, porque en general estas provincias son más populosas que las de Venezuela. Voy a responder y a dar el remedio. Se esperaba tomar a Caracas en este año, y tres­cientas mil almas cubrían la diferencia relativa. Se deseaba reunir el Congreso para el próximo enero, y si se esperaban los censos, no se hacía en momentos tan variables como estos. Tenemos algunos fragmentos de Provincias en Cundinamarca y Provincias insignificantes que pueden competir en debilidad con las de Venezuela. Así, dándole al Chocó dos Provincias, una a San Martín, Ocaña por Santa Marta y Simití por Car­tagena con lo más que liberte Valdés, y todo queda igual con poca diferencia. Baste por ahora. En otra ocasión será más largo y mande a su afectísimo amigo, BOLIVAR *   De un impreso moderno. """"Cartas a Santander"""", vol. II, págs. 134-135.</p></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FWDFQC9W,document,1820,,"DOCUMENTO 4192 OFICIO DE BOLÍVAR PARA EL VICEPRESIDENTE DE CUNDÍNAMARCA, FECHADO EN SAN CRISTÓBAL EL 22 DE ABRIL DE 1820, SOBRE RENUNCIA DEL ADMINISTRADOR DE SALINAS, CRISTÓBAL VERGARA Y LA NO ACEPTACIÓN DE LA RENUNCIA POR EL LIBERTADOR.*",,,,,https://www.archivodellibertador.gob.ve/archlib/web/index.php/site/documento?id=6396,,1820-04-22,2026-02-06 22:18:17,2026-02-18 20:39:58,2026-02-04 08:57:31,,,,,,,,,,,,,,es,,,Archivo del Libertador,15) Período (03ENE AL 15JUN 1820) Correspondencia Oficial,,,,"<div data-schema-version=""9""><p>Cuartel General de San Cristóbal, abril 22 de  1820. República de Colombia, SIMÓN BOLÍVAR, Presidente de la República, General en Jefe del Ejército Libertador, &., &., &. Al Excmo. señor Vicepresidente del Departamento de Cundinamarca. Excmo. señor: Tengo el honor de devolver a V.E. la representación del administrador de salinas, ciudadano Vergara, y la devuelvo sin decreto porque no está dirigida a mí ni por el interesado ni por V.E. La apostilla que tiene al margen, firmada por V.E., es sin duda para que el interesado la dirigiese a mí porque el estilo de ella no es conforme a etiqueta. El ciudadano Vergara debe tener entendido que estando yo en el territorio de Cundinamarca, o en sus inmediaciones, yo soy el que puedo conceder retiros. Debe saber que los hombres públicos están sujetos a la censura de todos los ciudadanos, so­bre todo en un gobierno puramente popular, y que si fuese su­ficiente razón para no servir la República la crítica de los sub­ditos, tiempo ha que yo no serviría, pues no solamente se me ha criticado sino que en Bogotá me han lanzado anatemas, en Cartagena proscrito, y la provincia de Cumaná tratado como a enemigo. El administrador Vergara no ha sido atacado en su honor ni en su moral; V.E. menos aún; y si alguno tuviese derecho para ofenderse por las observaciones que se han hecho sobre el nuevo arreglo de salinas, yo debía ser ese, porque soy su autor; por el contrario he agradecido a Fernández que nos haya proporcionado la oportunidad de reconocer la mejora de este establecimiento y de enmendar lo que ha sido susceptible de corrección. El ciudadano Vergara goza de una reputación tan eminente que su propia elevación le ha colocado fuera del alcance de la maledicencia. No necesitando Vergara de la declaración del gobierno para que el público le consagre su estimación, no en­cuentro necesario consignar por un decreto lo que todos los ciudadanos publican. No admitiré jamás la renuncia del administrador Vergara, porque a los hombres de bien se les debe obligar a servir la Re­pública, como se debe alejar de su servicio a los pretendientes como Fernández. Comunique V.E. esta respuesta al administrador Vergara. Dios guarde a V.E. muchos años. BOLIVAR Mi intención ha sido que a la viuda de Camacho se le den mil pesos al año, y ofrecidos, debo cumplirlos. (RUBRICA DE BOLIVAR) Al  margen:    Se   comunicó   al   administrador  Vergara  en   17  de mayo de 1820. (Rúbrica de Santander). Al dorso:    El Libertador Presidente. Al Excmo. señor Vicepresidente del Departamento de Cundinamarca en la ciudad de Bogotá. * De un impreso moderno. """"Cartas del Libertador"""" (Fundación Boulton), vol. XII, págs. 184-185.</p></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
